transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,z_score,transaction_count,avg_transaction_amount,max_transaction_amount,min_transaction_amount,high_risk_flag
893,315,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141,East,Low,636,Bank 636,South,0.65,6686.31,USD,2024-02-01,New Jorgeborough,False,True,0.6162734952655917,3,8090.543333333334,8851.2,6686.31,True
894,251,Christopher Moore,carlosgarcia@gmail.com,585.786.7694x70532,West,High,1001,Bank 1001,South,0.66,7046.31,USD,2024-07-06,West Susanburgh,True,True,0.7431389363043956,1,7046.31,7046.31,7046.31,True
895,755,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686,South,Medium,546,Bank 546,West,0.54,1825.81,USD,2024-05-19,Armstrongfurt,True,True,-1.0965861607597047,2,2684.3450000000003,3542.88,1825.81,False
896,766,Robert Davidson,samanthagutierrez@gomez.info,(830)378-8564,East,Low,835,Bank 835,North,0.83,6338.1,USD,2024-04-25,West Jeffreyhaven,True,True,0.49356289742080856,1,6338.1,6338.1,6338.1,True
897,631,Robert Nunez,gentrywillie@hotmail.com,(468)255-3045,North,Medium,766,Bank 766,East,0.67,3153.81,USD,2024-05-09,Hernandezberg,True,True,-0.6285936449276723,1,3153.81,3153.81,3153.81,False
898,475,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126,North,Low,836,Bank 836,East,0.98,2886.41,USD,2024-08-16,Taylorport,True,True,-0.7228264752992729,3,4950.096666666667,7181.1,2886.41,False
899,326,Maria Martin,rmartinez@jacobs-davis.info,618-921-8998,South,Low,725,Bank 725,North,0.83,9293.79,USD,2024-05-16,New John,False,True,1.535159884709649,1,9293.79,9293.79,9293.79,True
900,2,Brenda Johnson,brian45@gmail.com,+1-039-539-9788x62818,South,Low,122,Bank 122,West,0.55,9928.75,USD,2024-10-30,North Robert,False,True,1.7589223303818682,2,6503.46,9928.75,3078.17,True
901,665,Michael Cummings,djimenez@gmail.com,0816088981,North,Medium,672,Bank 672,West,0.93,8014.13,USD,2024-03-24,Bakerberg,False,True,1.0842025783771045,2,5668.225,8014.13,3322.32,True
902,29,Becky Hughes DVM,stephaniewells@moon.com,(921)109-3784,South,High,43,Bank 43,North,0.85,6418.22,USD,2024-06-07,New Spencer,True,True,0.5217975061320002,1,6418.22,6418.22,6418.22,True
903,14,April Brown,miguel56@hotmail.com,+1-264-420-9754x046,South,Low,852,Bank 852,North,0.53,8724.29,USD,2023-11-23,Shelbyshire,True,True,1.334465805066319,1,8724.29,8724.29,8724.29,True
904,765,Allen Delgado,garnerjoy@hotmail.com,+1-330-077-7343,East,Medium,779,Bank 779,South,0.75,3064.15,USD,2024-04-27,Holmesfurt,False,True,-0.6601901878263923,1,3064.15,3064.15,3064.15,False
905,878,John Fisher,christina28@walker.com,320-294-2230,North,Medium,54,Bank 54,West,0.81,5750.59,USD,2024-06-04,Lake Joseph,True,True,0.2865220216855093,2,5062.615,5750.59,4374.64,False
906,254,Abigail Herrera,johnlane@phillips.info,(393)342-9833x7119,West,High,967,Bank 967,West,0.98,4748.88,USD,2024-08-08,Robinsonhaven,False,True,-0.06648459204499164,1,4748.88,4748.88,4748.88,False
907,231,Lauren Miller,jeremiah55@rodriguez-rodriguez.com,8165715272,West,High,97,Bank 97,South,0.59,3729.47,USD,2024-09-14,Jacksonport,True,True,-0.4257287566265672,1,3729.47,3729.47,3729.47,False
908,966,Christopher Palmer,beltranjacqueline@gregory.com,616-296-2994,North,Low,286,Bank 286,North,0.76,4274.36,USD,2024-10-25,Jacobchester,True,True,-0.23370733949425085,3,7374.84,9529.77,4274.36,False
909,771,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504,West,Medium,132,Bank 132,East,0.85,9648.45,USD,2024-03-22,New Dawn,True,True,1.6601434883730442,4,5795.33,9648.45,2252.73,True
910,557,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151,South,Low,914,Bank 914,South,0.82,2752.02,USD,2024-07-07,Robertborough,False,True,-0.7701860492470641,2,4330.98,5909.94,2752.02,False
911,379,Brian Gonzalez,vcross@yahoo.com,001-696-800-3314,South,Low,34,Bank 34,North,0.64,2697.21,USD,2024-08-19,Campbellland,True,True,-0.789501312645222,1,2697.21,2697.21,2697.21,False
912,151,Cory Collins,laurapreston@hotmail.com,(378)285-3242x934,East,High,843,Bank 843,South,0.95,302.19,USD,2024-09-15,Port Matthewbury,True,True,-1.633515947636212,2,4905.835,9509.48,302.19,False
913,801,Sara Hines,karenmoore@cruz-cobb.info,4656510311,West,High,1009,Bank 1009,West,0.71,9880.61,USD,2024-09-08,Smithfort,False,True,1.7419576016829572,1,9880.61,9880.61,9880.61,True
914,749,Laura Wright,tuckercolin@kramer-jenkins.com,2308004942,South,High,225,Bank 225,West,0.73,6155.52,USD,2024-09-30,New Ethan,True,True,0.42922097457396186,1,6155.52,6155.52,6155.52,True
915,670,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200,North,High,482,Bank 482,South,0.71,6929.89,USD,2024-07-05,Douglasfurt,True,True,0.702112062288458,3,4918.91,6929.89,2428.46,True
916,187,Linda Robinson,whitakerlisa@flores.com,800.813.2808x1058,West,High,18,Bank 18,North,0.57,6137.93,USD,2024-01-19,Lake Johnmouth,True,True,0.4230221881632047,2,5788.545,6137.93,5439.16,True
917,102,Emily Whitney,robinroberson@black.com,071.733.8655x0553,West,Low,394,Bank 394,East,0.64,6382.45,USD,2024-09-03,Stacychester,True,True,0.5091920149487833,2,3332.0099999999998,6382.45,281.57,True
918,778,Mark Rogers,irodgers@yahoo.com,108-203-0596,East,Low,184,Bank 184,East,1.0,5358.12,USD,2024-11-04,East Kristin,True,True,0.14821402267301087,2,5776.615,6195.11,5358.12,False
919,966,Christopher Palmer,beltranjacqueline@gregory.com,616-296-2994,North,Low,704,Bank 704,North,0.92,9529.77,USD,2024-05-18,East Johnfurt,True,True,1.618320181310585,3,7374.84,9529.77,4274.36,True
920,579,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711,South,High,733,Bank 733,South,0.58,5929.0,USD,2024-08-22,North Felicia,True,True,0.34939441984032316,2,5910.3099999999995,5929.0,5891.62,False
921,568,Annette Adams,veronicaallen@gmail.com,915-948-8105,South,Medium,876,Bank 876,South,0.55,5059.83,USD,2024-06-03,Lake Taylorside,False,True,0.04309543265227522,1,5059.83,5059.83,5059.83,False
922,860,Rodney Campbell,kennethestrada@hotmail.com,+1-650-456-2874,South,High,71,Bank 71,South,0.78,977.82,USD,2024-01-15,Lake Lindseyland,True,True,-1.3954212311666363,1,977.82,977.82,977.82,False
923,369,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474,West,Low,689,Bank 689,South,0.91,4457.57,USD,2024-09-27,Brianburgh,False,True,-0.16914340212558618,3,4875.16,9988.13,179.78,False
924,213,Cameron Stafford,matthew64@thomas-drake.com,(157)684-8272x2339,West,Medium,698,Bank 698,East,0.88,5013.57,USD,2024-01-07,New Brian,True,True,0.026793223478788836,1,5013.57,5013.57,5013.57,False
925,197,Andrew Livingston,norrisdiane@yahoo.com,+1-291-620-2966x3095,South,Medium,744,Bank 744,North,0.75,3457.62,USD,2024-03-31,South Jessica,False,True,-0.5215297848110084,1,3457.62,3457.62,3457.62,False
926,296,Stacy Mccoy,scottgloria@novak.biz,1496557199,North,Medium,753,Bank 753,North,0.81,8881.09,USD,2024-06-29,Danielhaven,True,True,1.3897227527187754,2,6997.32,8881.09,5113.55,True
927,468,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646,West,High,880,Bank 880,West,0.96,189.31,USD,2024-10-25,New Christy,True,True,-1.6732953114819344,2,2401.405,4613.5,189.31,False
928,191,Mr. Justin Taylor,jstevens@edwards-neal.org,(490)760-1599,South,High,530,Bank 530,East,0.5,5402.23,USD,2024-04-26,South Debra,False,True,0.1637585632402931,1,5402.23,5402.23,5402.23,False
929,558,Amy Patel,pavila@martin.org,698.434.6783x176,West,High,774,Bank 774,North,0.61,6563.18,USD,2024-01-29,South Stephanie,False,True,0.5728819903902919,2,8146.755,9730.33,6563.18,True
930,498,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277,South,Low,804,Bank 804,South,0.67,7340.07,USD,2023-12-27,Lynchland,True,True,0.8466611361920595,3,7129.033333333333,9534.8,4512.23,True
931,243,Seth Anderson,martinharry@gmail.com,+1-040-552-9452x7738,East,Low,423,Bank 423,South,0.79,5006.46,USD,2024-07-28,Mariaview,False,True,0.024287631018272575,1,5006.46,5006.46,5006.46,False
932,225,Robert Ware,hudsonjason@johnson.org,(481)634-6156,West,Medium,723,Bank 723,South,0.75,2861.53,USD,2024-04-09,Port Derrick,True,True,-0.7315942868910656,1,2861.53,2861.53,2861.53,False
933,953,John Mcdaniel,quinnedward@gmail.com,491-713-8358x626,West,Medium,760,Bank 760,East,0.71,9532.44,USD,2024-09-29,Allenmouth,False,True,1.6192610999982895,1,9532.44,9532.44,9532.44,True
934,244,Jack Barnes,gary66@morse.com,1977209803,South,High,121,Bank 121,West,0.9,5153.8,USD,2024-04-27,North Jaredhaven,True,True,0.076210836803432,1,5153.8,5153.8,5153.8,False
935,989,Ashley Herrera,howardmartha@gmail.com,+1-600-651-4781x189,West,Low,619,Bank 619,South,0.89,7418.45,USD,2024-08-05,Juliehaven,False,True,0.8742825619382303,2,6914.0,7418.45,6409.55,True
936,289,Brian Shelton,ebrown@hotmail.com,4968166370,South,High,662,Bank 662,East,0.85,1075.12,USD,2024-08-31,West Michaelburgh,False,True,-1.3611323216858708,1,1075.12,1075.12,1075.12,False
937,541,Scott Watson,oprice@lewis.com,927.527.5984x2107,North,High,565,Bank 565,East,0.72,2194.98,USD,2024-06-09,Doylechester,False,True,-0.9664891750144402,3,3487.1633333333334,6935.92,1330.59,False
938,9,James Lopez,bethroberts@rojas.biz,011.287.5137x958,East,Medium,508,Bank 508,West,0.54,40.42,USD,2024-11-18,Livingstonburgh,True,True,-1.7257647434715664,3,4593.856666666667,7909.91,40.42,False
939,846,Travis Reyes,simmonsrobert@hotmail.com,(816)091-7303,North,Low,103,Bank 103,North,0.97,5547.11,USD,2024-04-17,Williamsfort,True,True,0.21481485517835402,3,4281.323333333334,5547.11,3144.19,False
940,318,Andrea Tanner,rosecharles@lopez-gonzalez.net,(705)228-7225,West,High,20,Bank 20,West,0.71,4020.19,USD,2024-05-04,Lake Nicholas,True,True,-0.3232778649076752,1,4020.19,4020.19,4020.19,False
941,436,Connie Burton,williamschristina@golden.com,001-852-594-9733,West,High,897,Bank 897,North,0.8,5555.16,USD,2024-08-28,South Joseberg,True,True,0.2176517074015829,2,4253.19,5555.16,2951.22,False
942,532,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006,South,Low,875,Bank 875,South,0.58,4365.61,USD,2024-10-14,Port Kimberly,False,True,-0.2015504742309429,3,5911.986666666667,7157.74,4365.61,False
943,498,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277,South,Low,497,Bank 497,North,0.65,4512.23,USD,2024-10-17,Kingtown,True,True,-0.14988099932786117,3,7129.033333333333,9534.8,4512.23,False
944,311,James King,simmonsjoshua@burns.com,825.954.9102,West,Medium,973,Bank 973,East,0.8,9571.68,USD,2024-09-04,East Ryan,False,True,1.6330894330715189,1,9571.68,9571.68,9571.68,True
945,987,Denise Maldonado,debramahoney@hotmail.com,990.690.9357,West,Medium,440,Bank 440,North,0.88,5040.11,USD,2024-03-21,New Cynthiafort,True,True,0.03614602571537176,3,2684.98,5040.11,972.24,False
946,273,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529,South,Low,177,Bank 177,West,0.72,5524.76,USD,2023-11-28,Edwardshire,False,True,0.2069386257138618,2,3774.58,5524.76,2024.4,False
947,804,Wesley Butler,acannon@poole.org,644.511.0759,East,Low,71,Bank 71,South,0.78,7698.37,USD,2024-04-17,Port Amanda,False,True,0.972927490425958,3,5630.513333333333,7698.37,3058.48,True
948,948,Darrell Farmer,timothy35@klein.info,001-113-273-6155x87747,South,Low,696,Bank 696,West,0.95,688.99,USD,2023-12-25,West Bobby,False,True,-1.4972060793200748,1,688.99,688.99,688.99,False
949,832,Susan Watkins,omoore@watson-whitney.com,(142)657-7552x17942,East,Medium,71,Bank 71,South,0.78,7498.01,USD,2024-03-15,Johnsonville,False,True,0.9023198244078061,2,5800.295,7498.01,4102.58,True
950,89,Christina Cross,tmarks@dalton.com,(065)368-4609x7005,South,Low,567,Bank 567,East,0.98,4909.12,USD,2024-05-07,North Natasha,True,True,-0.010015374622608528,3,2650.5866666666666,4909.12,908.82,False
951,316,Paul Harmon,chelsea22@henderson.com,219.457.8401,East,High,46,Bank 46,West,0.97,604.57,USD,2023-12-20,East Mariahbury,True,True,-1.5269560252436742,2,2362.395,4120.22,604.57,False
952,831,Samantha Thompson,suelong@yahoo.com,198-543-9211x50268,North,Low,862,Bank 862,West,0.77,89.41,USD,2024-09-25,Careymouth,True,True,-1.7085004713702026,3,1819.51,4776.3,89.41,False
953,154,Nancy Flowers,davidharris@roberts.com,(928)152-0513,North,Medium,754,Bank 754,South,0.78,9308.24,USD,2024-04-21,West Spencer,True,True,1.540252122551345,1,9308.24,9308.24,9308.24,True
954,314,Lisa Colon,lvaldez@hotmail.com,0798857202,West,Low,557,Bank 557,West,0.58,9683.82,USD,2024-04-07,Stephanieberg,True,True,1.6726080179551062,2,7113.415,9683.82,4543.01,True
955,21,Michelle Hart,meredithjackson@clark.biz,837.992.4785,West,Medium,318,Bank 318,South,0.93,5855.25,USD,2024-09-22,South Brianna,False,True,0.3234046246275126,2,6150.3,6445.35,5855.25,False
956,352,John Benton,madeline24@horn-smith.com,001-629-084-8308x26230,South,Low,167,Bank 167,West,0.87,5055.1,USD,2024-08-24,New Bryanhaven,False,True,0.04142856171862665,1,5055.1,5055.1,5055.1,False
957,400,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582,South,Low,279,Bank 279,West,0.93,9209.03,USD,2024-09-20,Greenside,True,True,1.5052901214250685,4,5409.4975,9209.03,1070.63,True
958,507,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141,East,High,622,Bank 622,West,0.92,9798.69,USD,2024-05-31,West Rayport,False,True,1.7130886657665716,2,9137.205,9798.69,8475.72,True
959,13,Sarah Harper,michaelsmith@gmail.com,999.595.0833x62937,East,Low,925,Bank 925,North,0.87,6884.99,USD,2024-05-15,West Jessicaton,True,True,0.6862891225588958,2,5864.76,6884.99,4844.53,True
960,732,Frank Harris,baileysara@gmail.com,083-837-8253,West,Low,511,Bank 511,East,0.53,6209.58,USD,2024-01-05,Stonehaven,False,True,0.44827193496995543,2,5964.51,6209.58,5719.44,True
961,41,Tyler Gray,hroy@hotmail.com,603-317-9617x5047,West,High,286,Bank 286,North,0.76,6712.87,USD,2024-07-12,Jamesstad,False,True,0.6256333455822322,1,6712.87,6712.87,6712.87,True
962,785,Curtis Davis,brittany82@thomas.com,8777251507,North,Low,501,Bank 501,North,0.95,9921.79,USD,2024-09-09,East Brendashire,False,True,1.7564695985217849,3,5375.96,9921.79,1877.07,True
963,502,Tiffany Kelly,rachelprice@graham.net,325-310-0967x09814,East,Low,542,Bank 542,West,0.96,463.15,USD,2024-04-12,Mosleyside,False,True,-1.576792999331751,1,463.15,463.15,463.15,False
964,481,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832,North,Low,857,Bank 857,West,0.61,8964.11,USD,2023-12-01,Jonesberg,False,True,1.4189793330383353,3,8481.07,9104.14,7374.96,True
965,649,Ashley Wise,paul14@yahoo.com,001-756-780-2247,South,Medium,590,Bank 590,North,0.78,9411.22,USD,2024-02-04,New Kyleberg,False,True,1.5765426867685006,3,6354.9766666666665,9411.22,2512.69,True
966,174,Anthony Taylor,mckenziepayne@gmail.com,709-550-2288,South,Medium,682,Bank 682,West,0.82,8957.62,USD,2024-08-19,Pamelafort,True,True,1.4166922310596082,2,5421.22,8957.62,1884.82,True
967,404,Richard Cordova,tuckermeredith@yahoo.com,817.408.3814,East,High,746,Bank 746,North,0.53,2618.9,USD,2024-02-18,North John,True,True,-0.8170980701111907,1,2618.9,2618.9,2618.9,False
968,149,Timothy Fox,lrobinson@singleton.com,(140)408-0025x478,South,Low,312,Bank 312,West,0.8,1300.78,USD,2024-07-08,West Danielhaven,True,True,-1.2816088343947138,2,5297.610000000001,9294.44,1300.78,False
969,376,Scott Adams,olivia95@parrish-smith.net,025-302-8678,South,Low,655,Bank 655,East,0.84,2757.18,USD,2024-06-30,West Juan,False,True,-0.7683676445921747,2,5034.735,7312.29,2757.18,False
970,52,Briana Johnson,gainesdiane@yahoo.com,201.730.4381x00326,East,Low,696,Bank 696,West,0.95,7025.51,USD,2024-01-30,Nancybury,True,True,0.7358089330443759,1,7025.51,7025.51,7025.51,True
971,623,Michael Maldonado,williamstyler@phillips.com,001-127-759-6847x47569,South,High,470,Bank 470,South,0.56,7631.71,USD,2024-10-10,Mcleanville,False,True,0.9494362395936062,1,7631.71,7631.71,7631.71,True
972,813,Aimee Wright,petersonsuzanne@yahoo.com,(014)612-5133,West,Medium,859,Bank 859,North,0.9,2592.12,USD,2024-03-28,Kristenborough,True,True,-0.8265354493084663,1,2592.12,2592.12,2592.12,False
973,387,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066,West,Medium,793,Bank 793,South,0.82,7653.14,USD,2024-02-16,New Angelicafurt,True,True,0.956988257375444,3,5708.38,7653.14,2009.84,True
974,349,Lindsey Tran,carl32@allison.com,408-522-9445,East,Medium,17,Bank 17,South,0.93,3433.03,USD,2024-10-02,Salazarmouth,True,True,-0.5301953992419643,1,3433.03,3433.03,3433.03,False
975,496,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799,North,Low,392,Bank 392,South,0.92,5297.67,USD,2024-04-18,Mayobury,False,True,0.12691120069857842,2,3742.875,5297.67,2188.08,False
976,723,Jeffrey Garrett,sleach@woods.com,001-092-544-8754x309,South,Low,455,Bank 455,South,0.86,5130.16,USD,2023-12-13,East Jeffreystad,True,True,0.0678800061752171,1,5130.16,5130.16,5130.16,False
977,649,Ashley Wise,paul14@yahoo.com,001-756-780-2247,South,Medium,995,Bank 995,North,0.94,7141.02,USD,2024-10-20,Heathermouth,False,True,0.7765151194176877,3,6354.9766666666665,9411.22,2512.69,True
978,898,Caroline Alvarez,owilliams@yahoo.com,901-878-2360x6637,North,Medium,376,Bank 376,North,0.97,7676.75,USD,2023-12-19,Ruizton,False,True,0.9653085158835721,1,7676.75,7676.75,7676.75,True
979,907,Jeremiah Russell,pachecomarvin@yahoo.com,286.216.1203x382,West,Medium,874,Bank 874,West,0.77,8529.58,USD,2024-03-08,West Justinchester,True,True,1.26584922166447,2,8636.435000000001,8743.29,8529.58,True
980,130,Jesse Mckinney,lindseydiana@hotmail.com,001-214-297-4716x9864,East,High,783,Bank 783,South,0.88,564.79,USD,2024-04-16,Monicaburgh,True,True,-1.5409746564784619,2,1764.97,2965.15,564.79,False
981,240,Jill Harding,deannamason@zuniga.org,+1-002-090-3419,East,Medium,539,Bank 539,South,0.99,3740.71,USD,2024-03-26,Mirandaville,True,True,-0.42176773563413333,1,3740.71,3740.71,3740.71,False
982,182,Vickie Scott,kyledudley@gmail.com,022-735-4785x638,North,Low,667,Bank 667,West,0.99,3084.57,USD,2024-07-24,Derekbury,True,True,-0.6529940980874689,1,3084.57,3084.57,3084.57,False
983,133,Anna Sanders MD,padillajesse@reed.com,+1-284-720-3398,North,Medium,645,Bank 645,South,0.69,1808.53,USD,2023-11-24,Bryanhaven,False,True,-1.1026757019295674,1,1808.53,1808.53,1808.53,False
984,824,Melissa White,freemanjerry@yahoo.com,001-208-376-0056,East,Low,263,Bank 263,West,0.91,3953.74,USD,2024-03-03,Hamptonfort,True,True,-0.3466951108994212,2,3795.84,3953.74,3637.94,False
985,719,Lawrence Warner,michaelelliott@jenkins.com,001-756-921-6262,West,Low,356,Bank 356,North,0.9,2649.06,USD,2024-09-25,West Jesushaven,False,True,-0.8064695653841621,2,2498.005,2649.06,2346.95,False
986,656,Scott Young,vlynch@yahoo.com,3335039566,North,High,318,Bank 318,South,0.93,3289.64,USD,2024-01-26,South Charlesberg,True,True,-0.5807266092157259,1,3289.64,3289.64,3289.64,False
987,638,Patricia Bird,rachaelweaver@hotmail.com,(333)427-2728x84806,North,Low,210,Bank 210,North,0.56,2198.71,USD,2024-03-10,Sethton,False,True,-0.965174708083677,2,4754.475,7310.24,2198.71,False
988,211,Maria Fowler,fmiller@williams.com,692-987-1099x22547,East,High,584,Bank 584,North,0.5,1816.67,USD,2024-08-05,Lake Kevin,True,True,-1.0998071333460788,1,1816.67,1816.67,1816.67,False
989,731,Tyler Pham,leonard39@hotmail.com,+1-274-483-4207x545,South,Low,381,Bank 381,North,0.66,854.38,USD,2024-02-29,Lake Jeffreytown,False,True,-1.4389219812828307,1,854.38,854.38,854.38,False
990,909,Christie Johnson,michellebaker@gmail.com,435-343-6533,West,Medium,311,Bank 311,North,0.92,6013.79,USD,2024-06-19,Tinaside,True,True,0.3792747552449903,3,6522.783333333333,7158.82,6013.79,True
991,781,Jessica Schmitt,rachaelhowell@gmail.com,189-636-5607x09948,South,High,978,Bank 978,South,0.97,5839.21,USD,2023-12-11,Greenchester,True,True,0.31775206442122816,1,5839.21,5839.21,5839.21,False
992,474,Alyssa Black,dthompson@yahoo.com,776-187-6466x1026,East,High,536,Bank 536,South,0.99,8795.33,USD,2023-12-20,Quinnshire,True,True,1.3595005854313091,1,8795.33,8795.33,8795.33,True
993,323,John Crane,christina89@davenport-trevino.org,+1-612-619-6463x53764,South,Medium,576,Bank 576,West,0.97,6208.19,USD,2024-02-17,West Thomas,False,True,0.4477820934059443,2,5541.02,6208.19,4873.85,True
994,472,Brett Morrison,jwilliams@hotmail.com,(226)943-1534x982,East,High,519,Bank 519,East,0.82,6168.77,USD,2024-09-24,Jordanland,True,True,0.4338903276121956,1,6168.77,6168.77,6168.77,True
995,247,Rachel Sims,jacob82@yahoo.com,067-869-5159x45545,North,Low,438,Bank 438,West,0.86,2185.82,USD,2024-07-05,Charlesmouth,True,True,-0.9697171956808719,4,3236.3025,5667.24,1603.76,False
